Value,S,K,tau,r,BS
21.17398429,437.7385393,425,0.313492063,0.03013,Under
0.405000002,444.03826389999995,475,0.28571428600000004,0.029930000000000002,Over
6.250009102000001,429.5789579,440,0.341269841,0.03075,Over
18.25172205,451.71165779999995,435,0.063492063,0.02972,Under
0.5950004010000001,449.3678772,475,0.198412698,0.02951,Over
9.550076877,434.89168839999996,430,0.099206349,0.03013,Under
1.690003454,440.41926680000006,455,0.17857142899999998,0.03023,Over
25.95315712,433.72956519999997,415,0.313492063,0.02972,Under
0.9400000009999999,431.96364810000006,450,0.11904761900000001,0.02972,Over
19.30043154,435.699325,425,0.321428571,0.03013,Under
0.7550003409999999,444.8352466,490,0.384920635,0.03034,Over
13.20810191,452.40363679999996,445,0.13888888900000002,0.03023,Under
31.12682065,444.3971635,420,0.27380952399999997,0.03034,Under
0.37501003,438.453825,480,0.301587302,0.02972,Over
20.11411648,440.06741669999997,425,0.182539683,0.02962,Under
29.47715375,448.4573061000001,420,0.05952381,0.02962,Under
45.30594161,425.4723308999999,385,0.27777777800000003,0.03126,Under
21.55555395,445.7899634,430,0.226190476,0.02982,Under
9.479189264,434.5644658,430,0.13888888900000002,0.03003,Over
43.11044913,445.40449110000003,405,0.174603175,0.029930000000000002,Under
18.44948518,445.03455539999993,435,0.253968254,0.03044,Under
0.125000003,428.9963681,465,0.154761905,0.031160000000000004,Over
5.56500001,446.6764006,450,0.115079365,0.03044,Under
33.65657155,440.41926680000006,410,0.17857142899999998,0.03023,Under
23.35277677,453.9069217,435,0.150793651,0.03065,Under
0.410000001,435.75142900000003,470,0.317460317,0.03013,Over
1.005000009,427.60470039999996,455,0.261904762,0.03085,Over
0.84501122,441.3800698,450,0.071428571,0.02962,Over
15.52303818,434.6381069,420,0.035714286,0.03168,Under
51.399442,453.9069217,405,0.150793651,0.03065,Under
8.249999998,432.16769239999996,435,0.21825396800000002,0.029930000000000002,Under
22.48043889,432.63329580000004,415,0.182539683,0.03147,Under
1.755,451.5328956,480,0.28571428600000004,0.03065,Over
0.750000001,433.49578610000003,450,0.111111111,0.029930000000000002,Over
0.15500003099999998,446.3030347,475,0.154761905,0.02982,Over
3.8750000030000002,439.178772,450,0.198412698,0.03023,Over
12.32863516,444.3971635,445,0.27380952399999997,0.03034,Under
21.80530743,451.40691,430,0.015873016,0.030539999999999998,Under
27.08538511,434.89168839999996,410,0.099206349,0.03013,Under
5.189999998999999,445.06635589999996,455,0.265873016,0.02982,Over
3.440000134,437.48868569999996,440,0.08730158699999999,0.02962,Over
3.565000015,448.68810920000004,465,0.25,0.03013,Over
0.690000197,429.8672081,455,0.23015873,0.03075,Over
16.69987496,431.9013335,420,0.12301587300000001,0.029930000000000002,Under
46.58846338,432.4600703,390,0.253968254,0.03044,Under
6.875000003999999,437.340595,440,0.21031746,0.03013,Over
0.155000175,433.91340080000003,470,0.23809523800000001,0.030539999999999998,Over
25.32693475,440.9534382,420,0.19047619,0.03013,Under
39.07321091,444.7248723999999,410,0.253968254,0.02982,Under
7.44000882,446.72307429999995,460,0.369047619,0.03044,Under
2.190004623,434.0357221,455,0.305555556,0.02962,Over
0.34500020200000003,451.71165779999995,465,0.063492063,0.02972,Over
40.22475303,445.84722130000006,410,0.23412698399999998,0.03003,Under
0.345,432.4600703,465,0.253968254,0.03044,Over
3.8150000189999997,443.7345937,460,0.301587302,0.02972,Over
0.940000012,447.7306202,480,0.257936508,0.03044,Over
46.95787563,427.60470039999996,385,0.261904762,0.03085,Under
8.356979222,446.3030347,445,0.154761905,0.02982,Over
37.88483822,451.5328956,420,0.28571428600000004,0.03065,Under
0.25000895,439.45121789999996,475,0.19047619,0.02972,Over
1.4400037980000002,452.40363679999996,470,0.13888888900000002,0.03023,Over
27.32405274,435.699325,415,0.321428571,0.03013,Under
3.315,445.9374459,455,0.174603175,0.03034,Over
0.160009347,434.89168839999996,460,0.099206349,0.03013,Over
0.5650048520000001,444.25518569999997,450,0.027777778,0.029930000000000002,Over
32.89075502,442.52536610000004,415,0.261904762,0.029930000000000002,Under
15.84642769,449.20281739999996,435,0.063492063,0.03003,Under
9.499999999,450.85173710000004,455,0.281746032,0.030539999999999998,Under
0.37500000200000005,432.69547869999997,470,0.34920634899999997,0.030539999999999998,Over
4.564999997,443.8164193,455,0.257936508,0.03003,Over
23.04750529,432.4007399,415,0.23412698399999998,0.030539999999999998,Under
36.83749322,446.2729933,410,0.035714286,0.03003,Under
30.98446746,447.32041430000004,425,0.36111111100000004,0.03013,Under
0.44000026799999997,452.64932580000004,480,0.146825397,0.030539999999999998,Over
1.250004197,434.35386550000004,445,0.115079365,0.030539999999999998,Over
8.25,448.2201219,450,0.206349206,0.03003,Over
0.660000002,441.0341462,455,0.08730158699999999,0.03013,Over
3.190000007,448.4573061000001,450,0.05952381,0.02962,Over
5.189999998,431.6185995,445,0.293650794,0.03147,Over
0.595002247,447.32041430000004,490,0.36111111100000004,0.03013,Over
0.375,452.7339419,490,0.27777777800000003,0.03044,Over
21.89467684,432.3504711,415,0.174603175,0.03168,Under
6.255000002,447.43900920000004,460,0.333333333,0.02972,Over
0.47,454.01391730000006,465,0.03968254,0.030539999999999998,Over
29.51279913,447.3553842,425,0.317460317,0.03003,Under
7.181778989,448.8851089,445,0.055555556,0.02962,Under
11.84003112,446.6764006,440,0.115079365,0.03044,Under
13.137560199999998,430.93764050000004,430,0.345238095,0.030539999999999998,Under
18.86991305,454.58569580000005,440,0.14285714300000002,0.03044,Under
3.0050001060000002,443.8164193,460,0.257936508,0.03003,Over
10.72128744,447.35069919999995,445,0.194444444,0.02962,Under
0.375011873,433.1969982,460,0.222222222,0.03034,Over
15.31489832,432.16769239999996,425,0.21825396800000002,0.029930000000000002,Under
4.625007667,452.64932580000004,460,0.146825397,0.030539999999999998,Over
1.7850018369999998,445.7165114,460,0.166666667,0.02972,Over
7.565000007999999,450.1225646000001,450,0.12301587300000001,0.030539999999999998,Under
33.27823297,440.00241669999997,410,0.182539683,0.02962,Under
9.485647077000001,435.0662955,430,0.126984127,0.030539999999999998,Over
6.689944259,429.2550328,425,0.031746032,0.03188,Under
11.66317046,439.76400010000003,435,0.17857142899999998,0.03013,Under
10.41595733,428.9963681,425,0.154761905,0.031160000000000004,Under
5.125000003,444.49643710000004,460,0.337301587,0.02982,Over
1.255000155,448.3251089,455,0.055555556,0.02962,Over
34.50334603,448.4573061000001,415,0.05952381,0.02962,Under
2.315000035,451.9161996,450,0.003968254,0.03013,Over
21.59597357,445.30790870000004,425,0.055555556,0.03065,Under
14.11965631,433.31003300000003,420,0.011904762,0.029930000000000002,Under
34.10223189,442.6340807,410,0.083333333,0.03013,Under
0.470000286,428.04221900000005,455,0.17063492100000002,0.03188,Over
0.315011321,440.9534382,470,0.19047619,0.03013,Over
19.51484667,442.6340807,425,0.083333333,0.03013,Under
40.43435367,432.3504711,395,0.174603175,0.03168,Under
0.155000596,434.0357221,475,0.305555556,0.02962,Over
0.535003979,448.07682800000003,485,0.313492063,0.02972,Over
0.56500093,437.340595,460,0.21031746,0.03013,Over
39.98723914,445.25269000000003,410,0.27777777800000003,0.02962,Under
0.75500016,442.18271380000004,470,0.25,0.029930000000000002,Over
39.64110786,445.7899634,410,0.226190476,0.02982,Under
10.25000001,444.35872580000006,450,0.345238095,0.03003,Under
0.125000108,426.0250065,475,0.281746032,0.03188,Over
27.96145387,426.0250065,405,0.281746032,0.03188,Under
27.64789872,432.88543710000005,410,0.226190476,0.030539999999999998,Under
38.97582652,446.3030347,410,0.154761905,0.02982,Under
44.696269,445.25269000000003,405,0.27777777800000003,0.02962,Under
3.940000015,436.9585304,455,0.333333333,0.03023,Over
1.220001801,450.451879,460,0.083333333,0.02972,Over
17.81688122,429.8845552,420,0.257936508,0.03065,Under
0.655001391,435.11447360000005,465,0.30952381,0.02962,Over
27.35723526,446.2002336,425,0.281746032,0.02962,Under
29.29676742,445.7165114,420,0.166666667,0.02972,Under
29.34972762,448.7759098,420,0.027777778,0.03034,Under
28.92252403,437.48868569999996,410,0.08730158699999999,0.02962,Under
2.565001996,447.3553842,470,0.317460317,0.03003,Over
15.58060822,429.5789579,425,0.341269841,0.03075,Under
18.95112648,451.22125489999996,445,0.39285714299999996,0.03044,Under
38.47465421,440.41926680000006,405,0.17857142899999998,0.03023,Under
13.44841072,432.0383665,425,0.17857142899999998,0.03178,Under
8.086493356,445.30790870000004,440,0.055555556,0.03065,Under
32.55404014,441.70592,410,0.051587302,0.02972,Under
40.14864859,432.0383665,395,0.17857142899999998,0.03178,Under
1.815,448.07682800000003,475,0.313492063,0.02972,Over
0.625000378,427.7623364,460,0.265873016,0.031160000000000004,Over
25.05791368,445.9374459,425,0.174603175,0.03034,Under
27.40863577,442.18271380000004,420,0.25,0.029930000000000002,Under
21.30500353,433.6838125,415,0.12301587300000001,0.030539999999999998,Under
0.12500017300000002,429.8672081,470,0.23015873,0.03075,Over
31.4992898,450.3992978,420,0.067460317,0.03003,Under
22.51679562,439.08120260000004,425,0.293650794,0.02962,Under
12.764960499999999,444.49643710000004,445,0.337301587,0.02982,Under
0.190000001,428.9963681,460,0.154761905,0.031160000000000004,Over
27.319730699999997,428.9963681,405,0.154761905,0.031160000000000004,Under
0.315000163,450.1225646000001,480,0.12301587300000001,0.030539999999999998,Under
27.68980206,444.49643710000004,425,0.337301587,0.02982,Under
28.7693128,433.31003300000003,405,0.011904762,0.029930000000000002,Under
9.689999999,427.60470039999996,430,0.261904762,0.03085,Under
29.82509873,435.8014478,410,0.202380952,0.02972,Under
0.505001923,447.2855227,480,0.24603174600000002,0.03023,Over
2.125000022,431.4105004,440,0.11904761900000001,0.03075,Over
3.065003417,436.4152726,440,0.083333333,0.02962,Over
0.160000038,437.7385393,490,0.313492063,0.03013,Over
1.255,448.6627926,470,0.222222222,0.02972,Over
16.41885665,435.72312810000005,425,0.194444444,0.02962,Under
14.34991257,434.0357221,430,0.305555556,0.02962,Under
27.41397049,429.31429239999994,405,0.150793651,0.03085,Under
2.405000001,433.31003300000003,435,0.011904762,0.029930000000000002,Under
16.24758279,430.8523732,415,0.015873016,0.031160000000000004,Under
40.18612123,443.7288522,410,0.30952381,0.03034,Under
1.254999999,439.55474749999996,460,0.194444444,0.03013,Over
25.89132515,443.7288522,425,0.30952381,0.03034,Under
35.12860547,445.06635589999996,415,0.265873016,0.02982,Under
20.17202067,431.6185995,420,0.293650794,0.03147,Under
0.12500055699999998,448.07682800000003,500,0.313492063,0.02972,Over
3.190000023,445.7899634,460,0.226190476,0.02982,Over
5.315000627,451.33524739999996,450,0.05952381,0.02951,Over
8.250000001,445.84722130000006,450,0.23412698399999998,0.03003,Under
20.52433095,445.9374459,430,0.174603175,0.03034,Under
3.005000003,440.00241669999997,450,0.182539683,0.02962,Over
0.785000247,446.72307429999995,490,0.369047619,0.03044,Over
0.22000001600000002,431.6238983,480,0.341269841,0.03013,Over
0.190004053,449.5572368,480,0.11904761900000001,0.03044,Over
15.20683244,454.01391730000006,440,0.03968254,0.030539999999999998,Under
11.35694615,453.9069217,450,0.150793651,0.03065,Under
16.35952792,427.60470039999996,420,0.261904762,0.03085,Under
32.4173419,440.5976748,410,0.09126984099999999,0.03023,Under
37.55375546,450.1225646000001,415,0.12301587300000001,0.030539999999999998,Under
18.83312897,432.4007399,420,0.23412698399999998,0.030539999999999998,Under
9.415347113,436.4152726,430,0.083333333,0.02962,Over
0.875000175,439.03344569999996,470,0.325396825,0.03013,Over
6.000000298,449.3678772,455,0.198412698,0.02951,Over
0.125000657,442.07915779999996,490,0.297619048,0.03065,Over
0.375,444.3357398,485,0.329365079,0.029930000000000002,Over
36.77839622,449.5572368,415,0.11904761900000001,0.03044,Under
37.85851015,441.8434249,405,0.067460317,0.03023,Under
3.0050037819999997,441.3040754,445,0.071428571,0.03013,Over
6.403944147000001,454.01391730000006,450,0.03968254,0.030539999999999998,Under
2.314999999,447.90191519999996,455,0.09126984099999999,0.02982,Over
10.60512854,443.91143939999995,440,0.16269841300000001,0.03065,Under
25.13369013,429.8672081,410,0.23015873,0.03075,Under
26.08278874,444.8352466,430,0.384920635,0.03034,Under
28.1230153,432.8664657,410,0.25,0.03003,Under
35.36693909,432.0383665,400,0.17857142899999998,0.03178,Under
2.7550001660000003,430.8523732,430,0.015873016,0.031160000000000004,Under
13.69937483,445.12872319999997,445,0.341269841,0.02982,Under
22.97378456,428.9963681,410,0.154761905,0.031160000000000004,Under
5.5650000010000005,433.72956519999997,445,0.313492063,0.02972,Over
1.065,439.76400010000003,460,0.17857142899999998,0.03013,Over
4.19,430.9624272,445,0.23412698399999998,0.029930000000000002,Under
13.70048778,447.41463110000007,435,0.04365079400000001,0.02982,Under
8.750000015,439.55474749999996,440,0.194444444,0.03013,Over
1.0650000020000001,435.72312810000005,455,0.194444444,0.02962,Over
2.595003234,446.72307429999995,475,0.369047619,0.03044,Over
45.474484000000004,448.91484,405,0.107142857,0.03023,Under
51.32995062,432.4600703,385,0.253968254,0.03044,Under
23.59680101,447.2855227,430,0.24603174600000002,0.03023,Under
22.70743581,446.72307429999995,435,0.369047619,0.03044,Under
12.45075498,446.7189744,440,0.166666667,0.02962,Over
41.65605591,450.451879,410,0.083333333,0.02972,Under
13.38483842,432.3504711,425,0.174603175,0.03168,Under
26.23352681,432.0383665,410,0.17857142899999998,0.03178,Under
5.715203888,453.6235539,450,0.031746032,0.03023,Under
3.4400001060000003,430.93764050000004,450,0.345238095,0.030539999999999998,Over
5.6299999960000005,447.3553842,460,0.317460317,0.03003,Over
21.88051982,452.64932580000004,435,0.146825397,0.030539999999999998,Under
1.5650001,442.6340807,450,0.083333333,0.03013,Over
2.690000149,430.9624272,450,0.23412698399999998,0.029930000000000002,Over
1.1250000009999999,448.2201219,470,0.206349206,0.03003,Over
0.125004905,435.699325,475,0.321428571,0.03013,Over
9.832276565,444.7248723999999,445,0.253968254,0.02982,Over
0.15500024699999998,433.1969982,465,0.222222222,0.03034,Over
0.625000386,445.7970745,475,0.23015873,0.02982,Over
5.065000045,431.2968119,435,0.146825397,0.03065,Over
13.86061849,442.490015,430,0.04365079400000001,0.02962,Under
41.38904957,450.3992978,410,0.067460317,0.03003,Under
56.37740496,427.60470039999996,375,0.261904762,0.03085,Under
1.220000006,433.72956519999997,460,0.313492063,0.02972,Over
0.315004334,425.4723308999999,470,0.27777777800000003,0.03126,Over
5.440000391,439.76400010000003,445,0.17857142899999998,0.03013,Over
8.375000013,438.15513560000005,445,0.329365079,0.03013,Over
24.45715531,440.06741669999997,420,0.182539683,0.02962,Under
36.69932484,434.5644658,400,0.13888888900000002,0.03003,Under
0.410000525,431.4105004,450,0.11904761900000001,0.03075,Over
28.75363311,445.40449110000003,420,0.174603175,0.029930000000000002,Under
34.8493895,429.8845552,400,0.257936508,0.03065,Under
33.19859034,427.60470039999996,400,0.261904762,0.03085,Under
21.35126013,445.4717879,425,0.03968254,0.029930000000000002,Under
12.27878461,450.3793896000001,450,0.27380952399999997,0.03023,Under
12.03080975,449.3678772,445,0.198412698,0.02951,Under
0.875000115,444.3357398,480,0.329365079,0.029930000000000002,Over
0.280000139,450.5560188999999,480,0.111111111,0.03013,Under
35.13335772,452.40363679999996,420,0.13888888900000002,0.03023,Under
5.125000329,450.1225646000001,455,0.12301587300000001,0.030539999999999998,Under
32.67345517,444.2168275,420,0.365079365,0.03044,Under
20.65812411,445.12872319999997,435,0.341269841,0.02982,Under
2.505004044,447.32041430000004,475,0.36111111100000004,0.03013,Over
0.160000002,430.8523732,440,0.015873016,0.031160000000000004,Under
1.34500054,436.4152726,445,0.083333333,0.02962,Over
19.15233422,432.16769239999996,420,0.21825396800000002,0.029930000000000002,Under
8.832631991,450.451879,445,0.083333333,0.02972,Over
28.08665342,446.1397613,425,0.305555556,0.03003,Under
7.250000427000001,442.07915779999996,450,0.297619048,0.03065,Over
5.505000076,445.7165114,450,0.166666667,0.02972,Over
0.37500421100000003,431.28461560000005,465,0.23015873,0.02972,Over
0.815000035,444.3971635,480,0.27380952399999997,0.03034,Over
1.000000004,447.35069919999995,470,0.194444444,0.02962,Over
29.50239496,448.68810920000004,425,0.25,0.03013,Under
0.160000652,441.70592,460,0.051587302,0.02972,Over
5.755,444.35872580000006,460,0.345238095,0.03003,Over
0.255000007,444.7248723999999,480,0.253968254,0.02982,Over
15.77216129,447.71483870000003,435,0.095238095,0.03003,Under
1.315000003,442.07915779999996,470,0.297619048,0.03065,Over
2.4400007,432.4600703,450,0.253968254,0.03044,Over
3.815000004,448.6627926,460,0.222222222,0.02972,Over
32.7631291,431.372871,405,0.333333333,0.03034,Under
46.91252488,444.8352466,405,0.384920635,0.03034,Under
30.40875642,447.16634510000006,420,0.17063492100000002,0.02962,Under
2.1250043830000003,431.6185995,455,0.293650794,0.03147,Over
9.599016192,436.8978738,435,0.206349206,0.03013,Over
33.88695979,447.68234,415,0.079365079,0.029930000000000002,Under
0.125000001,430.34669969999993,480,0.222222222,0.02951,Under
2.005000175,434.1124784,445,0.14285714300000002,0.03044,Over
4.374999998,432.3504711,440,0.174603175,0.03168,Over
7.8630488860000005,431.09024900000003,430,0.115079365,0.02951,Under
20.22029086,444.35872580000006,435,0.345238095,0.03003,Under
2.065000007,447.58002360000006,455,0.08730158699999999,0.02982,Over
32.74355217,446.73566910000005,415,0.063492063,0.029930000000000002,Under
10.04445363,448.0150228,445,0.17063492100000002,0.03003,Over
26.38814977,452.64932580000004,430,0.146825397,0.030539999999999998,Under
5.189999998,433.6838125,435,0.12301587300000001,0.030539999999999998,Over
1.7200000009999998,433.30240729999997,435,0.007936508,0.02972,Under
12.14418104,430.63871889999996,430,0.28968254,0.03178,Under
1.8750083430000002,444.7248723999999,465,0.253968254,0.02982,Over
27.37976332,444.3357398,425,0.329365079,0.029930000000000002,Under
7.500000175,447.7306202,455,0.257936508,0.03044,Under
1.5050010040000001,450.5560188999999,465,0.111111111,0.03013,Over
1.755002476,445.9374459,460,0.174603175,0.03034,Over
41.66487662,444.18612740000003,405,0.150793651,0.029930000000000002,Under
28.5040488,449.3678772,425,0.198412698,0.02951,Under
8.749999998,429.5789579,435,0.341269841,0.03075,Over
36.22545349,445.30790870000004,410,0.055555556,0.03065,Under
7.375000002,443.91143939999995,445,0.16269841300000001,0.03065,Over
17.39448727,444.2168275,440,0.365079365,0.03044,Under
2.4100109180000002,446.58846969999996,450,0.05952381,0.02972,Over
14.16077855,443.7345937,440,0.301587302,0.02972,Under
8.875,430.63871889999996,435,0.28968254,0.03178,Over
3.940000004,449.3678772,460,0.198412698,0.02951,Over
26.82679861,432.63329580000004,410,0.182539683,0.03147,Under
12.02413468,455.88061880000004,445,0.035714286,0.03044,Under
13.19843034,444.35872580000006,445,0.345238095,0.03003,Under
0.875000035,445.7899634,470,0.226190476,0.02982,Over
8.250000003,431.28461560000005,435,0.23015873,0.02972,Under
2.09500315,426.0250065,450,0.281746032,0.03188,Over
0.34500495600000003,433.7343048,465,0.202380952,0.03003,Over
17.75372312,448.0366937,435,0.134920635,0.03034,Under
9.364250856,441.3040754,435,0.071428571,0.03013,Under
2.940000504,448.21839349999993,470,0.30952381,0.02951,Over
18.23607563,447.5142016,430,0.031746032,0.02982,Under
9.986223577999999,440.5976748,435,0.09126984099999999,0.03023,Under
0.125000076,445.7899634,490,0.226190476,0.02982,Over
0.9050000490000001,443.8164193,470,0.257936508,0.03003,Over
22.83149856,428.04221900000005,410,0.17063492100000002,0.03188,Under
2.315004831,444.3357398,470,0.329365079,0.029930000000000002,Over
0.19000000600000003,440.9534382,475,0.19047619,0.03013,Over
21.90206027,445.06635589999996,430,0.265873016,0.02982,Under
19.30254203,430.63871889999996,420,0.28968254,0.03178,Under
1.8150034480000001,447.35069919999995,465,0.194444444,0.02962,Over
7.000000794,431.6185995,440,0.293650794,0.03147,Over
30.70523217,432.0383665,405,0.17857142899999998,0.03178,Under
1.125,430.34669969999993,455,0.222222222,0.02951,Over
0.47000137399999997,447.16634510000006,470,0.17063492100000002,0.02962,Over
1.125000005,445.06635589999996,470,0.265873016,0.02982,Over
2.815000782,429.5789579,450,0.341269841,0.03075,Over
30.2828545,449.20281739999996,420,0.063492063,0.03003,Under
48.37230744,446.72307429999995,405,0.369047619,0.03044,Under
1.440004935,428.9963681,445,0.154761905,0.031160000000000004,Over
2.874999999,450.451879,455,0.083333333,0.02972,Over
31.08397036,445.03455539999993,420,0.253968254,0.03044,Under
23.13906885,441.8434249,420,0.067460317,0.03023,Under
0.345000295,447.1399062,460,0.067460317,0.03034,Over
0.78000003,440.41926680000006,460,0.17857142899999998,0.03023,Over
9.395573979,451.71165779999995,445,0.063492063,0.02972,Under
0.375,430.93764050000004,470,0.345238095,0.030539999999999998,Over
0.595001676,431.6238983,470,0.341269841,0.03013,Over
0.44000002,448.4573061000001,460,0.05952381,0.02962,Over
3.1900000389999996,429.8845552,445,0.257936508,0.03065,Over
16.77751685,431.541983,425,0.337301587,0.030539999999999998,Under
22.39168972,451.22125489999996,440,0.39285714299999996,0.03044,Under
1.065000102,433.8867624,440,0.03968254,0.03178,Over
31.56240373,455.88061880000004,425,0.035714286,0.03044,Under
1.185000001,435.8014478,455,0.202380952,0.02972,Over
2.440002958,438.15513560000005,460,0.329365079,0.03013,Over
1.8750000009999999,438.453825,465,0.301587302,0.02972,Over
9.499999999,426.0250065,430,0.281746032,0.03188,Under
42.00267335,442.52536610000004,405,0.261904762,0.029930000000000002,Under
3.6249999969999998,446.7189744,455,0.166666667,0.02962,Over
28.27597543,447.41463110000007,420,0.04365079400000001,0.02982,Under
2.565006314,431.94964860000005,430,0.003968254,0.02951,Under
6.129999998,438.15513560000005,450,0.329365079,0.03013,Over
3.065000284,431.541983,450,0.337301587,0.030539999999999998,Over
22.43615313,438.453825,425,0.301587302,0.02972,Under
42.13643497,454.58569580000005,415,0.14285714300000002,0.03044,Under
13.60614818,451.71165779999995,440,0.063492063,0.02972,Under
7.505009611,446.0877318,460,0.373015873,0.030539999999999998,Under
31.18439034,445.4717879,415,0.03968254,0.029930000000000002,Under
60.14936713,431.0203943,375,0.28571428600000004,0.03168,Under
18.14525611,430.9624272,420,0.23412698399999998,0.029930000000000002,Under
47.08177397,445.9777397,405,0.35714285700000004,0.03023,Under
24.74705087,447.90191519999996,425,0.09126984099999999,0.02982,Under
32.17576573,429.31429239999994,400,0.150793651,0.03085,Under
4.125000001,440.9534382,450,0.19047619,0.03013,Over
15.5435475,425.4723308999999,420,0.27777777800000003,0.03126,Under
38.894558,445.3200266,410,0.21825396800000002,0.029930000000000002,Under
2.8750000019999997,450.1225646000001,460,0.12301587300000001,0.030539999999999998,Over
13.365806900000003,447.5142016,435,0.031746032,0.02982,Under
33.31559958,439.178772,410,0.198412698,0.03023,Under
18.09407541,448.21839349999993,440,0.30952381,0.02951,Under
34.42011517,435.8014478,405,0.202380952,0.02972,Under
1.220000003,449.55148080000004,470,0.202380952,0.02972,Over
0.47000056799999995,432.63329580000004,460,0.182539683,0.03147,Over
38.449943100000006,443.8164193,410,0.257936508,0.03003,Under
15.93254945,433.91340080000003,425,0.23809523800000001,0.030539999999999998,Under
27.58590338,430.63871889999996,410,0.28968254,0.03178,Under
5.754999998,443.0939992,445,0.13888888900000002,0.029930000000000002,Over
0.375,445.9777397,490,0.35714285700000004,0.03023,Over
3.6900000110000004,447.7306202,465,0.257936508,0.03044,Over
14.64061581,453.6235539,440,0.031746032,0.03023,Under
1.1850000109999999,447.32041430000004,485,0.36111111100000004,0.03013,Over
35.82899883,447.35069919999995,415,0.194444444,0.02962,Under
25.45237883,449.20281739999996,425,0.063492063,0.03003,Under
0.41000000200000003,446.2729933,455,0.035714286,0.03003,Over
39.10355251,446.0877318,415,0.373015873,0.030539999999999998,Under
10.45363148,433.72956519999997,435,0.313492063,0.02972,Over
39.20076388,447.71483870000003,410,0.095238095,0.03003,Under
7.0650000010000005,444.18612740000003,445,0.150793651,0.029930000000000002,Over
0.44000066299999996,432.0383665,460,0.17857142899999998,0.03178,Over
20.38738909,434.6381069,415,0.035714286,0.03168,Under
0.7200000329999999,439.45121789999996,465,0.19047619,0.02972,Over
5.815000435,439.178772,445,0.198412698,0.03023,Over
7.750000002999999,447.35069919999995,450,0.194444444,0.02962,Over
19.00083258,453.9069217,440,0.150793651,0.03065,Under
27.59223137,432.16769239999996,410,0.21825396800000002,0.029930000000000002,Under
5.565003859,432.16769239999996,440,0.21825396800000002,0.029930000000000002,Over
26.16004986,436.8978738,415,0.206349206,0.03013,Under
22.07356196,446.2729933,425,0.035714286,0.03003,Under
29.361869,446.3030347,420,0.154761905,0.02982,Under
1.875006604,425.4723308999999,450,0.27777777800000003,0.03126,Over
4.065000002,440.06741669999997,450,0.182539683,0.02962,Over
17.53098953,437.7385393,430,0.313492063,0.03013,Under
23.98372114,444.35872580000006,430,0.345238095,0.03003,Under
24.51317034,439.55474749999996,420,0.194444444,0.03013,Under
31.13771332,447.35069919999995,420,0.194444444,0.02962,Under
4.940000099,431.09024900000003,435,0.115079365,0.02951,Under
0.84500176,447.41463110000007,455,0.04365079400000001,0.02982,Over
0.345000001,434.0357221,470,0.305555556,0.02962,Over
11.26826505,443.7288522,445,0.30952381,0.03034,Over
5.190000002,429.8845552,440,0.257936508,0.03065,Over
42.46430371,446.58846969999996,405,0.05952381,0.02972,Under
27.24437436,428.04221900000005,405,0.17063492100000002,0.03188,Under
9.75,442.07915779999996,445,0.297619048,0.03065,Over
44.21064382,429.8845552,390,0.257936508,0.03065,Under
3.565000032,433.72956519999997,450,0.313492063,0.02972,Over
34.43987118,447.90191519999996,415,0.09126984099999999,0.02982,Under
0.440000593,440.06741669999997,470,0.182539683,0.02962,Over
1.345009504,427.01552589999994,445,0.166666667,0.03126,Over
11.02640228,433.1969982,430,0.222222222,0.03034,Over
16.86437821,447.16634510000006,435,0.17063492100000002,0.02962,Under
0.160004304,431.94964860000005,435,0.003968254,0.02951,Over
0.16000002300000002,439.178772,475,0.198412698,0.03023,Over
0.280000354,446.6764006,475,0.115079365,0.03044,Under
18.40125308,438.15513560000005,430,0.329365079,0.03013,Under
1.690000615,450.1225646000001,465,0.12301587300000001,0.030539999999999998,Over
0.160000001,436.4152726,455,0.083333333,0.02962,Over
16.96273034,451.40691,435,0.015873016,0.030539999999999998,Under
0.160000005,431.4105004,455,0.11904761900000001,0.03075,Over
0.405011238,444.35872580000006,490,0.345238095,0.03003,Over
31.97125793,432.4007399,405,0.23412698399999998,0.030539999999999998,Under
46.0348349,455.326664,410,0.04365079400000001,0.03065,Under
38.18915753,445.9777397,415,0.35714285700000004,0.03023,Under
35.19854907,447.16634510000006,415,0.17063492100000002,0.02962,Under
0.755000552,444.49643710000004,480,0.337301587,0.02982,Over
3.375000001,431.96364810000006,440,0.11904761900000001,0.02972,Under
9.93791138,436.8680998,430,0.09126984099999999,0.02972,Over
47.45303842,447.3553842,405,0.317460317,0.03003,Under
9.065000025,440.06741669999997,440,0.182539683,0.02962,Under
1.660000155,434.75767740000003,445,0.095238095,0.03003,Over
0.19,445.7165114,480,0.166666667,0.02972,Over
1.375000003,444.3357398,475,0.329365079,0.029930000000000002,Over
0.255001029,448.0366937,480,0.134920635,0.03034,Over
10.89903041,445.25269000000003,445,0.27777777800000003,0.02962,Over
10.34638891,445.7899634,445,0.226190476,0.02982,Over
41.32681697,442.18271380000004,405,0.25,0.029930000000000002,Under
13.58837856,434.5644658,425,0.13888888900000002,0.03003,Under
0.160000007,435.0662955,460,0.126984127,0.030539999999999998,Over
24.23749881,445.12872319999997,430,0.341269841,0.02982,Under
0.190000001,425.4723308999999,475,0.27777777800000003,0.03126,Over
22.35321747,434.1124784,415,0.14285714300000002,0.03044,Under
9.161387605,440.9534382,440,0.19047619,0.03013,Over
0.220000002,427.7623364,470,0.265873016,0.031160000000000004,Over
